Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Comoros,COM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,8.699318201,11.75807582,15.68627091,19.82774826,9.018906394,16.99781891,16.44037726,15.24519586,17.98498358,14.88240913,14.25213738,20.0114893,18.04053479,19.96998606,20.0734315,19.76339677,18.32368373,18.14294638,11.35431204,12.7113697,22.98911555,18.32185979,15.5869127,18.89896744,15.46926952,15.0123597,14.8049465,15.45788507,14.17026728,14.82401982,16.48142533,17.3516058,15.68610375,16.32060004,16.87471351,17.7904167,15.94211172,17.7
Cabo Verde,CPV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,17.07476822,21.46913769,22.92743044,24.62794582,22.77305584,22.63847867,17.60986227,18.09904103,16.70766225,19.22544523,17.13196947,16.56407354,17.28300759,13.26083108,15.04629954,17.13695269,20.19915756,27.4417263,22.79615288,20.97594563,27.00721854,29.80941288,32.54495671,31.36435117,32.00417307,37.77736046,45.13220526,36.01741324,36.89595833,31.07745164,32.67031806,35.51923974,40.43180426,40.49244284,40.36113967,44.90744233,38.48138397,39.12749864
Costa Rica,CRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.41580693,21.77991491,23.58936816,22.8775897,25.26186738,23.46951643,25.13291555,25.4450889,28.39838548,27.14268161,28.21978782,27.25234667,30.66895494,31.12060014,33.53057449,30.06200761,28.90895452,30.86891026,28.18119004,26.9228315,26.47788383,43.26835593,45.08389788,29.92263264,29.00421722,27.12023186,27.02579519,26.67870085,29.3484766,30.26984485,30.21885594,33.53321167,35.42840754,36.20940786,36.07097106,38.34487875,40.21909932,41.8163538,44.17866404,42.7354728,43.11444064,40.66846207,39.40046025,40.85087682,42.3936218,43.66580911,43.53023153,40.79568223,39.04581546,34.84007247,33.17295769,32.85658296,32.16956883,31.33301741,32.25500516,30.82495257,32.79090175,34.15226028
Caribbean small states,CSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,32.62535927,32.62576066,32.62630523,32.62411669,32.61374859,32.63686369,32.62777254,32.62902344,32.61317332,32.56191055,32.7524368,32.58231866,32.63527874,32.53392271,32.30559689,33.70506544,31.73173012,32.90007856,32.02714235,31.16396859,30.23904521,21.93117971,16.91826697,13.19420995,13.23971374,13.40151187,15.31340313,14.92379623,14.25261419,14.53747906,14.13002938,13.23573972,11.52706867,12.95193475,16.02177839,21.01804346,18.71288593,20.33635987,20.56760566,17.45972938,22.57026489,25.10363821,25.5109993,24.10043034,22.08388454,17.14738881,,
Curacao,CUW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,35.48638999,49.74543472,47.81375755,42.32970953,44.68084632,45.25845316,50.25114334,50.92204212,50.4090765,54.65829107,48.73835987,45.03716594,47.28682326,48.07855861,51.45996668,51.50056472,47.08565081,49.45696026,47.49137428,47.68948392,66.76189097,70.20785805,69.18542464,68.6992625,66.92650108,69.96344116,68.20880987,62.40585947,57.76450114,56.89092331,55.69312197,53.43646626,53.25905292,50.09102389,48.72734088,50.21269981,52.92710493,53.44361381,58.64943083,62.05646971,64.52429264,64.71011192,63.81715226
Czech Republic,CZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.07726406,38.60816489,40.04592951,40.12560939,37.27180435,40.39958473,38.31682929,40.46147366,42.20851859,42.92033997,48.19229106,49.02794017,45.12414772,46.90732434,57.34044443,62.18195729,65.18629879,66.40896619,63.22636742,58.68429978,66.02952103,71.30715673,76.17007462,76.87095181,82.54569243,81.04930107,79.54110835,79.45438631
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,15.17002137,14.60013875,14.59301567,15.39740365,18.2870298,17.15759516,18.12129919,18.02929546,17.68513985,17.87353535,18.67232194,20.19008667,20.92727738,20.34708745,21.78518513,23.00195007,21.34555376,20.73978852,21.14796139,22.36081173,22.89849976,23.72983922,22.26370243,20.35440794,21.13501139,22.0064459,22.90860293,25.39197495,26.45337746,27.04123242,30.82953772,31.87067918,32.57403962,32.59148319,35.44842378,37.74045357,41.19034785,43.00991155,43.45987493,37.80220138,42.25037402,44.81817307,45.98253972,45.39787845,45.70430388,46.87483778,46.11924111,47.2358466
Djibouti,DJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.64694414,34.94218647,38.67626515,33.71373579,34.22659405
Dominica,DMA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,41.24236253,42.71892424,28.01003344,21.99661591,34.56569159,41.22545492,41.14921223,35.6156478,36.54294087,53.32782551,53.23034531,54.643584,47.1420637,54.54383504,51.16178825,51.98261709,48.56134385,49.05799842,49.81319226,51.34398496,55.80084688,58.66091518,58.56965002,43.0290046,35.33712433,36.47295917,33.8228248,34.8154085,34.9,37.00189753,35.08607781,34.20712813,30.25085863,35.56843079,37.57750681,32.58486203,38.54082801,52.06704637,50.06174733,48.34686395,44.21013128
Denmark,DNK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.31045904,29.99696347,28.61945852,30.4029648,29.85216053,29.29712836,28.55194894,27.33558328,27.66315353,27.55132954,27.1508441,26.82451882,26.4064813,27.97288938,30.65647154,29.37043694,28.2378526,28.35761966,27.41823556,29.23308401,32.5027191,36.07582014,35.87360742,35.92121847,36.29267687,36.43108343,32.29911106,31.70382683,33.61573786,35.41997775,36.42317227,37.68251341,36.95436906,36.5662286,36.85192382,36.61198495,37.06738087,37.76285217,37.18654826,39.34842826,44.84728452,45.55451373,45.70447808,43.83842433,43.92845689,47.45211805,50.73002984,51.48256458,54.17581198,47.12605167,50.52293688,53.82011789,54.63049643,54.82881332,54.61311905,55.67557328,53.58409303,55.21009559
Dominican Republic,DOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.59489542,23.25331807,23.86846257,20.72704302,19.69578975,16.30447022,16.3431243,18.08078856,18.48762858,18.48029256,17.22768162,16.47263562,20.67126252,21.87913259,24.93505606,27.71649966,20.88879944,20.01046326,17.3424933,20.63904814,19.16754759,20.82014506,14.33952734,14.40501027,28.20800729,28.15244194,24.35965355,25.56401693,33.0207308,33.46840045,33.82642294,40.07797316,36.80375032,36.3893324,36.20853992,35.22672162,34.88670973,35.22228754,34.30988428,34.98110211,35.49782514,31.89062009,30.72401016,42.15299816,41.14747664,28.33113815,28.22491627,26.76202201,23.90673649,21.0309281,22.67575221,24.18697531,24.58317787,25.16715873,25.4468907,24.5165951,24.92017833,24.83121626
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.0431726,46.24455689,19.79387268,24.68468205,25.08405873,22.60394356,25.98619752,23.43441677,23.1356346,23.78877682,22.0727334,18.44251915,20.44956198,25.503663,38.74904361,33.68893622,33.05458393,30.58656693,25.53583672,31.14830021,34.33846147,34.58725077,30.92485632,27.94180611,25.71001618,23.58393289,12.85475734,14.27247473,15.50786788,18.63926334,23.44368508,29.11782217,25.31959428,21.783877,22.53072525,26.19477598,29.76044833,30.90631138,22.57835401,28.1501165,42.06971832,36.68930475,35.50453311,38.24882911,40.0532265,47.20519324,48.81068822,47.06816355,47.97334514,35.37165064,38.44454785,38.78695388,36.89054757,33.20989779,30.21911743,23.18643876,21.00175849,24.03083374
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.683807033,7.18874898,6.83727798,6.849586651,6.957294199,6.297364017,6.82558347,6.249142776,6.362393054,6.013052575,6.039133859,6.249198403,6.729528637,8.222387183,9.901775658,8.790338714,8.826024414,8.770388827,8.778944502,10.34403019,11.16708514,11.9870159,14.18990064,13.35766075,13.61046976,12.43522098,12.59592037,16.2595354,18.12081693,16.73218534,18.45625737,19.43948932,20.54088033,21.16557309,23.15045166,23.05327423,23.05874232,25.25047243,27.45819629,26.09776927,29.07618205,27.9230897,29.06494276,32.31258112,36.20837052,38.48517761,40.03466152,39.13164757,36.59062032,28.95521964,30.56947318,31.07045136,29.89021632,28.959962,28.22431129,26.23355006,24.6313695,23.32901827
Early-demographic dividend,EAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.41793109,11.75507707,11.04912658,11.6108094,11.38344896,10.69375795,11.56695635,11.10761431,13.75686721,13.41945894,13.87699601,14.47743386,15.71819703,20.04708956,20.31771211,19.00552165,18.48818059,18.37192827,17.19531558,19.31803894,19.84863009,19.2506617,18.41668757,18.03878317,18.08896753,17.42417749,15.63266753,17.15610161,17.83038793,19.00514577,19.97531355,19.65348719,19.42191495,19.44553879,20.64028988,22.30403796,23.37218025,23.31182757,23.11279859,22.81714718,25.784221,24.73045463,26.29976975,26.87241825,29.06228182,30.70314915,30.86523433,30.24390297,30.9714039,26.20537784,27.76974425,29.37700626,28.94340202,28.2566756,26.56559706,24.40625378,23.97703435,24.4863382
East Asia & Pacific,EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.00247171,11.36461161,11.19950092,11.10301493,11.28585802,11.30274116,11.81943597,11.22587274,11.84124188,12.08408267,12.2132049,12.67614816,12.74890849,14.15708707,16.32664148,15.32191736,16.2637706,16.28823638,15.7190017,16.91538028,18.6751721,19.33557576,19.81981899,19.22767189,19.87704441,18.99594679,18.37054465,20.2441363,21.21525461,20.15424815,20.66015102,20.87885807,21.25219108,21.32111233,22.28038545,22.76576232,22.80841551,24.27004811,25.96446651,24.79579705,27.17568867,26.33793228,27.11751948,29.46702032,32.5553288,34.20636215,36.00308915,36.19536684,36.09090751,29.8226949,32.17810249,33.12005359,32.36490749,32.14804053,32.01764359,30.07490756,28.2622748,
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.39765406,18.95786728,16.64614302,45.81043956,31.62812023,28.2129459,28.88339131,27.5313782,27.43214467,28.81348445,35.7009163,38.28728389,35.81158875,34.52434566,34.26066455,34.75067821,34.21397087,33.46181324,31.40069254,32.49519404,29.42903303,30.3961047,31.55569824,30.56203571,29.29491047,30.49829895,30.85722007,29.39286097,30.56695147
Europe & Central Asia,ECS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.42130614,19.19395216,18.85961107,18.69709435,18.88310701,19.04859518,19.25969883,18.98105378,19.94415722,20.82887282,19.48977064,19.53428669,19.55372336,20.61598978,23.40995089,21.86677555,22.85795275,23.25901404,22.99850632,23.74370179,24.86148501,26.22102034,26.22939625,26.55329132,28.40937276,28.64941953,25.578151,25.01731504,25.27130398,26.0625061,25.50568793,25.0816386,28.79532433,27.11818517,27.73842399,29.09438533,29.27964799,30.90774923,31.23377503,32.32507239,35.65392556,35.23191404,34.26819386,33.62507835,34.9460839,36.11145865,37.84518851,38.19178889,38.92268306,34.76242844,38.08212093,40.45952555,41.33791822,41.36128311,41.58143746,42.03002409,41.69594378,43.18162089
Ecuador,ECU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.85216521,16.49320879,17.8897168,16.24607534,15.65425031,8.979657187,10.48569999,10.10718657,11.0421656,8.502945502,9.441228157,10.58040612,12.40791217,17.87803768,22.65205055,16.07089364,16.03563594,16.30287683,14.73198271,17.90807849,17.14802649,14.61784584,14.65649112,15.55961496,17.3764204,19.68137097,15.62940348,15.36608707,19.005851,20.28304897,22.76437202,23.67458359,24.13374014,20.03584083,20.27981807,21.28690337,22.27328469,21.53492621,17.89195087,26.37754164,32.12753529,23.22274709,21.49237389,22.59840005,24.5543486,27.6181741,30.33307477,31.93176797,34.16363955,25.24910794,27.89495597,31.1211998,30.16480927,28.6382883,28.05185415,21.25822138,19.67991108,20.75523747
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,17.53771131,16.94963283,14.64584407,13.19080583,14.21009916,14.183887,13.79161396,13.34847636,13.9820827,20.51163957,20.18014604,22.26847001,22.48322148,21.745788,29.72845164,30.51463768,33.37182371,27.0343088,25.48200247,22.35124785,19.91428305,15.73156683,12.55871063,17.31838722,17.89347942,20.04759854,27.81560137,28.39683681,25.83762887,22.57142857,22.54901961,20.74978204,18.8416698,16.21433542,15.0520156,16.20111732,17.47978812,18.31617841,21.79640719,28.22996085,30.34354689,29.94981383,30.24973147,33.04299274,24.95682211,21.34924581,20.56742761,16.39696662,17.01784562,14.24413146,13.18384549,10.34546394,16.29971182
Euro area,EMU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.54900541,18.26329954,17.97989235,17.78651355,18.14771563,18.45484037,18.76147811,18.44084642,19.16998325,20.17196359,19.07171387,19.13048907,19.368903,20.16873169,22.86260541,21.42837961,22.2955236,22.64215549,22.51998643,23.46293865,23.76207813,25.39830768,25.44227584,25.75297161,27.56280911,27.83202748,24.92220862,24.31488278,24.82099447,26.04114215,25.67760598,25.79743984,25.56719069,25.45862367,26.85359083,28.5883447,28.98389936,31.16796574,31.64743435,31.82002578,35.37294321,35.31234075,34.59273938,33.61519292,35.14836978,36.43877135,38.42277852,39.51093749,39.87877099,34.9523796,38.93112411,41.63302419,43.21926292,43.36224112,43.87838514,44.68181352,44.27379505,45.67284915
Eritrea,ERI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42360635,30.55669092,28.01966292,22.38801936,29.23377036,29.61482279,14.83448359,9.534407549,9.670620594,10.80704036,11.78118084,6.442327834,5.775398982,6.16571332,6.899509392,5.771852584,4.428756649,4.528623859,4.789012237,14.37634534,,,,,,
Spain,ESP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,8.366730493,7.972356178,8.303653609,7.712288569,8.81175934,8.19315979,8.892850367,8.55111557,10.56861275,11.33291217,12.18879696,13.07584575,13.40306314,13.38540507,13.24788767,12.43518731,12.6271674,13.31542374,13.9461352,13.769908,14.3593638,16.36158402,17.05857078,19.16684442,21.40527344,20.96485231,18.2846381,17.80988818,17.38580765,16.68203742,15.80024736,15.83634134,16.26521844,17.79385662,20.4085902,21.93182783,23.11841178,25.75374144,26.18321355,26.39723649,28.61617021,27.86221567,26.47713563,25.44730868,25.17889067,24.66778283,24.8719709,25.70773505,25.31649085,22.67342074,25.51929579,28.92010736,30.69998028,32.21753488,32.71299455,32.940061,32.94660275,34.09280358
Estonia,EST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84968844,61.79453897,71.60740536,74.38117713,70.23227125,61.63612381,61.34591621,58.31923863,57.39562783,61.51822834,65.905894,63.48853922,63.19569878,66.79774321,60.80471139,75.07823021,86.53972527,85.98943859,84.3030815,82.57119591,78.60628123,78.98136172,78.03426494
Ethiopia,ETH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6868532,13.7672982,12.48407356,11.64161991,9.363313597,7.948019726,7.73832982
European Union,EUU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.41409939,19.05487693,18.69929913,18.58558831,18.73456569,18.88480727,19.12153124,18.7863244,19.78986466,20.73029103,19.69576248,19.75513124,19.74301243,20.77643189,23.76992283,22.27161911,23.31640259,23.83682697,23.49509313,24.24919884,24.45654594,25.7523064,25.79829994,26.1661384,27.90435358,28.14954036,25.22370128,24.64796804,24.73086244,25.80044653,25.55240589,25.50813555,25.48617134,25.67116692,27.02648124,28.6092038,28.97441496,30.74754195,30.95248632,31.13270168,34.43584894,34.3801514,33.6228142,32.93001441,34.32573422,35.66745186,37.77988441,38.38705717,38.96556618,34.7506131,38.44652301,41.11438804,42.31321267,42.43395936,42.78606824,43.35923083,43.15984808,44.64009138
Fragile and conflict affected situations,FCS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74730921,15.48635568,15.03482406,14.60358152,16.36860418,18.03943466,19.30752445,35.33488649,37.62265203,38.26950165,36.98783781,33.19837332,37.75720467,41.31736845,39.86646469,39.41926739,39.68653847,38.45152037,39.72070123,32.32464965,34.8546511,35.50404573,36.2458497,34.86559259,31.43487384,27.19323223,24.14885908,
Finland,FIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.10971596,20.00953902,19.92028388,19.07303361,18.96980847,19.0117305,18.69734184,18.52423682,21.30408943,22.70326844,23.85234478,22.55134274,23.63558069,23.58672845,25.66184133,22.11718108,23.52955455,26.83136713,27.83964277,29.55662429,30.79983374,31.2647661,28.85526838,28.68173258,29.46465288,27.96946041,25.62798852,24.98560907,23.89582302,23.0131853,22.13383145,21.25411099,25.52326404,31.36632924,34.02851225,35.76240919,36.3276504,37.80093554,37.46739546,37.60232582,42.08687739,39.71281597,39.08583914,37.26619559,38.58919591,40.25561632,43.17088996,43.99680573,45.07797699,36.27098421,38.67771245,39.15954264,39.48136321,38.81419115,37.22222763,36.49405546,36.03277519,38.58770054
Fiji,FJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.11659193,30.67814855,35.6557377,51.07003891,55.9352518,46.31849315,43.44193818,44.57186544,47.39368999,49.52919021,48.38373306,49.78763568,45.88595484,45.28523639,49.13333333,42.99430245,37.70651373,43.91757791,42.65166619,45.2710514,47.77879966,43.02215489,43.23183329,43.60883877,42.82914608,44.36004558,41.66380926,45.31804532,54.29579869,62.66962097,62.34343434,57.31145935,51.91764757,52.37755304,56.42119443,59.29120502,62.8480589,61.03999206,60.80444755,61.02266489,65.15851948,60.67382849,61.48471555,59.86720118,53.81476145,53.1303512,49.90531821,49.03974957,57.14080749,49.50731915,57.83775918,62.84121079,60.47537513,59.0572788,52.57031435,49.92786885,26.407256,
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.39628256,13.91918618,12.83298796,12.59576677,12.63685456,13.22922125,13.28841353,13.14493218,13.17424932,14.01162245,15.9811612,16.48168226,16.62310607,17.52472214,20.6302808,18.8332005,19.33517233,20.23356703,20.24267458,20.71595389,20.98257963,21.96986186,21.3986952,22.43632708,23.83548081,23.3242135,20.38347844,19.59735182,20.36672557,21.65815382,20.97573338,21.33488442,21.33055935,20.79257941,21.66032273,22.62292606,23.05556487,25.52319542,26.12649198,26.07653539,28.59497425,28.2658952,27.53105026,26.11196897,26.46883632,27.03305104,27.93505509,27.85325751,28.11938486,24.83554721,26.78829984,28.42133748,29.20302719,29.36473787,29.6666845,30.59262238,30.15546306,30.88185434
Faroe Islands,FRO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.28397894,46.65732841,49.66810295,49.34456929,47.12402636,44.90045942,41.86738032,42.50481696,41.88289519,42.12223835,45.76119646,41.39669421,44.57579972,49.12479252,48.74725275,50.64041423,,,,
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,3.38028169,,,,,,,,,,,,,,,,,,,,,15.53705965,16.72483473,18.09361773,22.50191005,23.33509596,21.85050656,23.51375248,24.3201619,29.45510699,29.5758708,26.14716409,26.27301822,26.61995535,
Gabon,GAB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.17098666,31.21169298,31.71425748,47.10299506,41.89186987,43.24324324,39.73510592,48.05390719,48.42248329,54.6554602,49.72065928,66.31769743,73.08743779,58.84543141,57.54640839,49.52422145,45.58475873,51.59374094,61.75816024,58.48588272,64.72019465,63.36350643,61.59475145,61.32476979,59.09266161,62.57247584,35.19131246,42.69492039,36.73058397,45.79558218,46.03850426,47.26345929,46.07555286,48.79461351,61.67563998,59.38699903,62.66324499,61.30401081,47.40635161,59.61250435,69.03217671,54.27523248,52.60889969,51.9294345,55.03915528,60.00867276,60.57181652,58.52860459,62.19970793,52.17138234,57.66294031,61.74373077,60.95020818,57.35803464,44.52121091,45.93637914,44.12798113,43.73524125
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.20795819,19.89526142,19.42310006,19.32404407,18.72965216,18.51204245,18.75314054,18.47605162,20.6995155,21.4833629,21.35311124,21.43412504,20.20480721,21.98006235,26.26224578,24.87284423,27.42863638,29.05328062,27.42999229,26.80964992,26.06322098,25.44051634,25.10050985,25.22722629,26.96866815,27.31390669,24.32733005,23.85593971,21.48392719,21.93988862,22.60719184,21.89584214,22.21365942,24.06296624,25.27032527,25.1597867,25.7370472,25.29409221,23.73326271,23.6055179,24.84375158,24.73787421,23.77347904,23.5346415,23.44272268,24.68511655,26.70812165,24.86279461,26.80138915,26.12877369,28.21409515,30.51028034,29.7322316,29.66601885,28.24754962,27.38131354,28.25522803,30.52863168
Georgia,GEO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.54929577,42.17687075,42.36111111,40,27.60416667,35.65683646,46.88874116,57.77210462,25.50189571,13.3262887,15.61013265,16.45872555,19.05560678,22.99463042,24.46137346,29.22917383,31.83761741,31.55574876,33.74824224,32.86554748,31.20571571,28.61997207,29.73948628,34.95113295,36.24242342,38.15052258,44.68923236,42.9436172,44.73795666,43.60424333,50.41069847
Ghana,GHA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.19332566,26.12903226,24.2147923,21.18181818,19.90291262,17.12141883,14.62450593,17.42021277,20.35294118,19.74012994,21.33687472,15.76,20.71047957,21.451014,18.32618026,19.36399773,15.70640515,10.49896981,8.357952921,11.23237191,8.466349295,4.755872553,3.338307249,5.5559178,8.04402704,10.65448567,16.57609705,19.66260054,18.1833835,16.74263732,16.87789041,16.96354606,17.22595549,20.25391906,25.25863593,24.49644594,32.11218217,32.41029093,33.87135176,32.07833895,48.80225762,45.23301647,42.61625189,40.67904265,39.30332512,36.44921695,25.19211876,24.5250906,25.0294573,29.29186598,29.47671798,36.93660855,40.35921817,34.1890785,39.52355867,44.42404439,41.08036999,39.91525396
Gibraltar,GIB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,31.09189988,31.63135298,26.87258549,31.09360076,31.0752358,30.33087892,24.87461354,26.51847392,22.75232735,21.11880776,19.19510114,19.56108748,21.28670436,21.63951826,24.52387304,28.57866275,26.47781058,25.95674335,24.62597518,34.78565309,23.82431116,23.55095814,21.64046458,22.51579108,30.34120398,32.60224123,33.1373916,26.47062065,26.2972979,23.06351538,29.42903111,42.948163
"Gambia, The",GMB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,36.17061431,40.52147025,39.99043732,40.39287991,37.79155576,32.36724891,33.77305743,35.10265625,38.97303234,44.70857143,41.0568518,36.73550079,33.6812221,34.95955663,42.73621179,43.96109191,44.33438681,50.48829004,51.12493707,43.86485011,46.62415215,49.41808688,50.36571732,55.05998399,59.90273626,29.43891965,30.59270667,28.19201565,21.23961801,23.77564904,21.7986716,22.93220255,25.30557465,24.39736108,25.79867432,21.82079813,27.15738458,31.09378645,34.22702951,32.77080063,33.84824585,28.88631674,23.40782905,25.35316915,23.78291201,26.45758549,30.85197492,29.35280287,29.24023696,24.69868588,22.96222664,20.8124511
Guinea-Bissau,GNB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,3.999925979,4.158114767,4.35556892,6.059835997,5.018366375,5.184906736,5.272578805,9.304330132,7.734685919,7.272209196,12.68755891,11.19315806,7.840235971,6.009148197,13.40120838,9.757991707,5.235219028,11.36700301,12.44089594,8.890718949,9.935989367,9.982487202,4.902489849,8.86943639,16.45440776,11.66716961,10.52440406,21.01676321,14.44369762,24.86117665,21.75585741,21.19459929,17.83312057,18.67981089,18.45989158,16.14973055,12.84866626,20.19103563,19.8506086,18.84933774,14.90607945,25.6740075,15.47521335,18.2571916,20.20740013,27.54304392,26.5081143,27.3609988
Equatorial Guinea,GNQ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,68.13708393,62.80120482,62.60233073,42.11176607,43.81903246,42.42532963,29.62336014,36.10438183,35.69951757,46.46704198,34.79025968,38.33942802,42.33955595,42.9809764,47.00131224,47.01168488,,,50.65761978,65.99916812,50.69453743,55.41879937,53.2875355,39.82732314,47.38745779,47.86502928,51.4696909,47.33285961,38.98998649,40.22428785,44.23417949,53.18824014,66.97096385,68.52602759,80.06645444,116.7035902,115.947465,123.6425079,122.0632692,124.3931816,122.263328,118.8641478,110.6182114,87.41738313,82.32565045,88.62129397,89.22435018,74.34220994,85.7584332,75.09531266,71.90498872,67.65331666,65.9632886,56.65847684,51.3146468,56.53478475
Greece,GRC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,8.511799758,8.654498997,9.06245284,9.350477594,8.542383978,8.36350873,10.49895228,9.936381182,8.944700442,9.064153407,7.882926338,8.156863173,9.129911437,11.63749621,14.21570585,14.14165622,14.04867881,13.98022805,13.6527312,15.17378086,19.3240774,21.38946361,17.20910289,16.47613753,16.8009615,16.13379649,17.69452148,18.1240763,16.31457893,15.94575212,14.77858897,14.19963936,14.87883934,14.04776736,14.44560915,14.42528349,14.28695727,16.22226524,16.29658338,19.25607885,23.71838091,22.78874432,20.11285445,18.54458304,20.70811457,21.31223043,21.17400879,22.52026976,23.36156912,18.9821867,22.10220512,25.53541593,28.68399402,30.35342851,32.37304071,31.72263646,30.45873255,33.21994044
Grenada,GRD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,37.76515256,38.49534366,39.41175064,35.70102247,33.97807341,30.53064565,29.58949008,28.70668008,32.90150658,40.45475967,37.10429407,36.46390677,31.92088055,33.47465003,32.43411121,32.10166494,35.64286081,38.99171328,36.18057947,35.86696517,35.42684179,37.16465202,45.2350204,45.32832597,37.87785832,31.94714519,30.37732045,33.00463854,21.40891839,23.22975907,27.61966793,25.15815709,24.27623624,23.8337789,25.19517907,25.81517333,25.42618938,60.15605445,58.0056015,56.10395338,
